N,agent,mode,tau,K,w_hat_mean,wall_ms_mean,offers_seen_mean,solver_calls_mean,seeds,w_hat_lo,w_hat_hi,label
50,optimizer,,,,0.5503508395833334,0.09378033333333333,0.0,826.5853611111112,5,0.5225554188541668,0.5682449173611112,opt_cda
100,optimizer,,,,0.5875,0.17710074305555557,0.0,1631.1602361111113,5,0.5597222222222222,0.6138888888888889,opt_call
200,optimizer,,,,0.617361111111111,0.3717163576388889,0.0,3314.8733090277774,5,0.6027777777777777,0.6305555555555555,opt_call
500,optimizer,,,,0.6263888888888889,0.9614573055555556,0.0,8390.468194444444,5,0.6194270833333334,0.6340277777777776,opt_call
