N,agent,mode,tau,K,w_hat_mean,wall_ms_mean,offers_seen_mean,solver_calls_mean,seeds,w_hat_lo,w_hat_hi
100,satisficer,k_greedy,,1,0.375,0.006883694444444444,0.298375,0.0,5,0.3589930555555555,0.3881944444444444
100,satisficer,k_greedy,,3,0.4979166666666667,0.0044342013888888894,0.9023749999999999,0.0,5,0.47777777777777786,0.5159722222222223
100,satisficer,k_greedy,,5,0.5784722222222223,0.004693951388888889,1.2437638888888887,0.0,5,0.5326215277777778,0.6076388888888888
200,satisficer,k_greedy,,1,0.38958333333333334,0.01391173611111111,0.302875,0.0,5,0.3798611111111111,0.3979166666666667
200,satisficer,k_greedy,,3,0.5263888888888888,0.008309163194444445,0.9064097222222223,0.0,5,0.5041666666666667,0.5527777777777777
200,satisficer,k_greedy,,5,0.6201388888888889,0.00878435763888889,1.3315243055555557,0.0,5,0.5944444444444444,0.6416666666666667
500,satisficer,k_greedy,,1,0.4,0.032186066666666666,0.3058944444444444,0.0,5,0.38888888888888884,0.4083333333333333
500,satisficer,k_greedy,,3,0.5395833333333333,0.01975960972222222,0.9172208333333334,0.0,5,0.523611111111111,0.5569444444444445
500,satisficer,k_greedy,,5,0.64375,0.0215608625,1.3773819444444446,0.0,5,0.6319444444444444,0.6527777777777778
