N,agent,mode,tau,K,w_hat_mean,wall_ms_mean,offers_seen_mean,solver_calls_mean,seeds,w_hat_lo,w_hat_hi
100,satisficer,k_greedy,,3,0.4979166666666667,0.0044342013888888894,0.9023749999999999,0.0,5,0.47777777777777786,0.5159722222222223
100,satisficer,k_greedy,,5,0.5784722222222223,0.004693951388888889,1.2437638888888887,0.0,5,0.5326215277777778,0.6076388888888888
200,satisficer,k_greedy,,5,0.6201388888888889,0.00878435763888889,1.3315243055555557,0.0,5,0.5944444444444444,0.6416666666666667
500,satisficer,k_greedy,,5,0.64375,0.0215608625,1.3773819444444446,0.0,5,0.6319444444444444,0.6527777777777778
