N,agent,mode,tau,K,seed,w_hat,W,wall_ms,offers_seen,solver_calls,label
50,satisficer,k_search,,5,1001,0.17032853819444446,0.26608621875,0.0034393750000000006,1.5459027777777776,0.0,k_search
50,satisficer,k_search,,5,1002,0.13308081597222224,0.16044229166666668,0.0038506944444444448,1.4683333333333335,0.0,k_search
50,satisficer,k_search,,5,1003,0.15396647569444444,0.13391409374999996,0.003751875,1.4420833333333332,0.0,k_search
50,satisficer,k_search,,5,1004,0.1521028541666667,0.21890945833333333,0.0035781944444444446,1.4749305555555556,0.0,k_search
100,satisficer,k_search,,1,1000,0.1519988090277778,0.2618414965277778,0.006559270833333334,0.28041666666666665,0.0,k_search
100,satisficer,k_search,,1,1001,0.17280027083333332,0.41824726041666666,0.006916006944444445,0.29854166666666665,0.0,k_search
100,satisficer,k_search,,1,1002,0.16066331944444445,0.3237322048611111,0.006373506944444445,0.2947916666666666,0.0,k_search
100,satisficer,k_search,,1,1003,0.17510276041666667,0.3114064861111111,0.006684027777777779,0.2913541666666667,0.0,k_search
100,satisficer,k_search,,1,1004,0.1903719861111111,0.4396076944444444,0.006306597222222222,0.3069444444444444,0.0,k_search
100,satisficer,k_search,,3,1000,0.1519988090277778,0.2618414965277778,0.006815763888888887,0.8392708333333334,0.0,k_search
100,satisficer,k_search,,3,1001,0.17280027083333332,0.41824726041666666,0.006626006944444444,0.8929166666666668,0.0,k_search
100,satisficer,k_search,,3,1002,0.16066331944444445,0.3237322048611111,0.006574930555555557,0.8837499999999998,0.0,k_search
100,satisficer,k_search,,3,1003,0.17510276041666667,0.3114064861111111,0.00638,0.8718749999999998,0.0,k_search
100,satisficer,k_search,,3,1004,0.1903719861111111,0.4396076944444444,0.006442118055555554,0.9183333333333333,0.0,k_search
100,satisficer,k_search,,5,1000,0.1519988090277778,0.2618414965277778,0.006482812500000001,1.3959722222222224,0.0,k_search
100,satisficer,k_search,,5,1001,0.17280027083333332,0.41824726041666666,0.0061645833333333335,1.4838541666666665,0.0,k_search
100,satisficer,k_search,,5,1002,0.16066331944444445,0.3237322048611111,0.006579861111111112,1.4711805555555557,0.0,k_search
100,satisficer,k_search,,5,1003,0.17510276041666667,0.3114064861111111,0.0067761111111111095,1.4482986111111111,0.0,k_search
100,satisficer,k_search,,5,1004,0.1903719861111111,0.4396076944444444,0.006577881944444444,1.5282986111111112,0.0,k_search
200,satisficer,k_search,,1,1000,0.17916818055555553,0.6440722638888889,0.012753802083333331,0.2912152777777778,0.0,k_search
200,satisficer,k_search,,1,1001,0.21824717708333333,0.9058402708333332,0.013217986111111111,0.30501736111111116,0.0,k_search
200,satisficer,k_search,,1,1002,0.18408466666666667,0.7559888125,0.013002100694444442,0.2990451388888889,0.0,k_search
200,satisficer,k_search,,1,1003,0.19823643055555557,0.64663228125,0.01306105902777778,0.29647569444444444,0.0,k_search
200,satisficer,k_search,,1,1004,0.2060154201388889,0.9094195416666666,0.012971874999999999,0.3061979166666667,0.0,k_search
200,satisficer,k_search,,3,1000,0.17916818055555553,0.6440722638888889,0.01365267361111111,0.8710243055555558,0.0,k_search
200,satisficer,k_search,,3,1001,0.21824717708333333,0.9058402708333332,0.013156857638888887,0.9136111111111112,0.0,k_search
200,satisficer,k_search,,3,1002,0.18408466666666667,0.7559888125,0.01323517361111111,0.8966666666666666,0.0,k_search
200,satisficer,k_search,,3,1003,0.19823643055555557,0.64663228125,0.013435607638888888,0.8885590277777777,0.0,k_search
200,satisficer,k_search,,3,1004,0.2060154201388889,0.9094195416666666,0.01301746527777778,0.9180902777777779,0.0,k_search
200,satisficer,k_search,,5,1000,0.17916818055555553,0.6440722638888889,0.013517829861111113,1.448020833333333,0.0,k_search
200,satisficer,k_search,,5,1001,0.21824717708333333,0.9058402708333332,0.012947170138888887,1.5199826388888888,0.0,k_search
200,satisficer,k_search,,5,1002,0.18408466666666667,0.7559888125,0.01258597222222222,1.4938368055555555,0.0,k_search
200,satisficer,k_search,,5,1003,0.19823643055555557,0.64663228125,0.013233524305555557,1.4797569444444445,0.0,k_search
200,satisficer,k_search,,5,1004,0.2060154201388889,0.9094195416666666,0.013105121527777779,1.5282638888888889,0.0,k_search
500,satisficer,k_search,,1,1000,0.21031764583333334,1.7551385208333332,0.028079208333333334,0.2969166666666666,0.0,k_search
500,satisficer,k_search,,1,1001,0.22625593402777777,1.9797815868055555,0.027499729166666664,0.30367361111111113,0.0,k_search
500,satisficer,k_search,,1,1002,0.20092157986111112,1.9034190347222224,0.02762207638888889,0.2979513888888889,0.0,k_search
500,satisficer,k_search,,1,1003,0.21258018750000002,1.6973121840277776,0.027498729166666663,0.3006458333333334,0.0,k_search
500,satisficer,k_search,,1,1004,0.22945559375000002,2.296330503472222,0.02740372222222222,0.30571527777777785,0.0,k_search
500,satisficer,k_search,,3,1000,0.21031764583333334,1.7551385208333332,0.0275675,0.8851180555555556,0.0,k_search
500,satisficer,k_search,,3,1001,0.22625593402777777,1.9797815868055555,0.027459472222222225,0.9107291666666667,0.0,k_search
500,satisficer,k_search,,3,1002,0.20092157986111112,1.9034190347222224,0.027830437500000003,0.8933888888888889,0.0,k_search
500,satisficer,k_search,,3,1003,0.21258018750000002,1.6973121840277776,0.02754047916666667,0.9009652777777777,0.0,k_search
500,satisficer,k_search,,3,1004,0.22945559375000002,2.296330503472222,0.027403388888888887,0.9169236111111112,0.0,k_search
500,satisficer,k_search,,5,1000,0.21031764583333334,1.7551385208333332,0.027587319444444442,1.4714791666666664,0.0,k_search
500,satisficer,k_search,,5,1001,0.22625593402777777,1.9797815868055555,0.02759522916666667,1.5156458333333334,0.0,k_search
500,satisficer,k_search,,5,1002,0.20092157986111112,1.9034190347222224,0.02773334027777778,1.4883888888888888,0.0,k_search
500,satisficer,k_search,,5,1003,0.21258018750000002,1.6973121840277776,0.02741489583333333,1.4998958333333334,0.0,k_search
500,satisficer,k_search,,5,1004,0.22945559375000002,2.296330503472222,0.027392173611111112,1.5275763888888887,0.0,k_search
50,satisficer,k_greedy,,1,1000,0.3343869479166666,2.4210134722222225,0.003553541666666666,0.2821527777777778,0.0,k_greedy
50,satisficer,k_greedy,,1,1001,0.3837400833333333,2.6590509409722225,0.003417916666666667,0.311875,0.0,k_greedy
50,satisficer,k_greedy,,1,1002,0.38218409722222224,2.7436676666666666,0.003813888888888889,0.2956944444444444,0.0,k_greedy
50,satisficer,k_greedy,,1,1003,0.36196703472222225,2.465826947916667,0.0032387500000000003,0.2902777777777778,0.0,k_greedy
50,satisficer,k_greedy,,1,1004,0.37655777777777777,2.44359746875,0.003249166666666666,0.29659722222222223,0.0,k_greedy
50,satisficer,k_greedy,,3,1000,0.4303569236111111,4.665467517361112,0.0028583333333333334,0.8085416666666667,0.0,k_greedy
50,satisficer,k_greedy,,3,1001,0.5628631215277777,6.2198653437499996,0.0028097222222222217,0.971111111111111,0.0,k_greedy
50,satisficer,k_greedy,,3,1002,0.5017712222222221,6.234700777777778,0.0028337500000000003,0.8638194444444446,0.0,k_greedy
50,satisficer,k_greedy,,3,1003,0.4598513819444445,5.532782149305556,0.0029134027777777778,0.8352083333333333,0.0,k_greedy
50,satisficer,k_greedy,,3,1004,0.48879039236111116,5.460402295138888,0.002712708333333333,0.8685416666666665,0.0,k_greedy
50,satisficer,k_greedy,,5,1000,0.4638032916666666,5.872252277777777,0.0027166666666666663,1.0758333333333332,0.0,k_greedy
50,satisficer,k_greedy,,5,1001,0.5955385555555556,7.5934939097222225,0.003015694444444444,1.1427083333333334,0.0,k_greedy
50,satisficer,k_greedy,,5,1002,0.5891108541666665,7.799937180555556,0.0029948611111111113,1.183472222222222,0.0,k_greedy
50,satisficer,k_greedy,,5,1003,0.5601691770833334,7.031934208333333,0.002909791666666667,1.2756944444444445,0.0,k_greedy
50,satisficer,k_greedy,,5,1004,0.5758523958333333,6.771898364583333,0.0028716666666666665,1.2449305555555557,0.0,k_greedy
100,satisficer,k_greedy,,1,1000,0.345358875,4.837052878472223,0.006357152777777778,0.28041666666666665,0.0,k_greedy
100,satisficer,k_greedy,,1,1001,0.38361759375,4.992411927083334,0.006711076388888889,0.29854166666666665,0.0,k_greedy
100,satisficer,k_greedy,,1,1002,0.38733195833333334,5.074740604166667,0.006485138888888888,0.2947916666666666,0.0,k_greedy
100,satisficer,k_greedy,,1,1003,0.3597427083333333,5.081670138888889,0.006523368055555555,0.2913541666666667,0.0,k_greedy
100,satisficer,k_greedy,,1,1004,0.37554641319444443,4.979918270833333,0.006248125,0.3069444444444444,0.0,k_greedy
100,satisficer,k_greedy,,3,1000,0.43762706250000005,9.556537444444444,0.004979236111111111,0.7928125,0.0,k_greedy
100,satisficer,k_greedy,,3,1001,0.48878481597222223,10.484407145833334,0.004776458333333333,0.8375347222222222,0.0,k_greedy
100,satisficer,k_greedy,,3,1002,0.4961219409722223,11.262100437500001,0.0050092708333333335,0.8407638888888889,0.0,k_greedy
100,satisficer,k_greedy,,3,1003,0.4980239166666667,10.293618267361111,0.004643263888888889,0.8122569444444444,0.0,k_greedy
100,satisficer,k_greedy,,3,1004,0.5374724305555555,11.74059990277778,0.005416979166666665,0.945138888888889,0.0,k_greedy
100,satisficer,k_greedy,,5,1000,0.47414240625,12.148330784722223,0.005048125,1.0495486111111112,0.0,k_greedy
100,satisficer,k_greedy,,5,1001,0.6023736458333333,13.481712996527778,0.005210069444444444,1.3524652777777777,0.0,k_greedy
100,satisficer,k_greedy,,5,1002,0.6029128263888889,14.378409513888888,0.005080243055555556,1.2902083333333334,0.0,k_greedy
100,satisficer,k_greedy,,5,1003,0.5694891979166666,13.243812375,0.0052828125,1.1794791666666666,0.0,k_greedy
100,satisficer,k_greedy,,5,1004,0.5878850729166667,14.293521958333335,0.005319409722222221,1.182361111111111,0.0,k_greedy
200,satisficer,k_greedy,,1,1000,0.38749813541666667,9.650470395833334,0.012727395833333332,0.2912152777777778,0.0,k_greedy
200,satisficer,k_greedy,,1,1001,0.38337004166666666,9.609700524305556,0.012366822916666666,0.30501736111111116,0.0,k_greedy
200,satisficer,k_greedy,,1,1002,0.38766093749999997,9.930334840277778,0.012572743055555556,0.2990451388888889,0.0,k_greedy
200,satisficer,k_greedy,,1,1003,0.3672222534722222,9.848822402777778,0.012790885416666667,0.29647569444444444,0.0,k_greedy
200,satisficer,k_greedy,,1,1004,0.3969660034722222,9.504723694444445,0.012512239583333333,0.3061979166666667,0.0,k_greedy
200,satisficer,k_greedy,,3,1000,0.47992382986111104,20.183857663194445,0.00912796875,0.8219444444444446,0.0,k_greedy
200,satisficer,k_greedy,,3,1001,0.5065839097222222,20.96669647222222,0.009438750000000001,0.8724652777777777,0.0,k_greedy
200,satisficer,k_greedy,,3,1002,0.5430710798611111,22.203169586805558,0.009408350694444444,0.8602083333333335,0.0,k_greedy
200,satisficer,k_greedy,,3,1003,0.5194014340277777,21.128208256944447,0.009413020833333334,0.8393576388888888,0.0,k_greedy
200,satisficer,k_greedy,,3,1004,0.5515154895833333,21.10754725347222,0.009591614583333333,0.9158506944444444,0.0,k_greedy
200,satisficer,k_greedy,,5,1000,0.5586720451388889,25.52316641666667,0.009179375,1.2451736111111111,0.0,k_greedy
200,satisficer,k_greedy,,5,1001,0.6034049895833333,26.213936364583333,0.009749496527777778,1.3474652777777778,0.0,k_greedy
200,satisficer,k_greedy,,5,1002,0.640100704861111,28.335098798611114,0.009808524305555556,1.2665451388888889,0.0,k_greedy
200,satisficer,k_greedy,,5,1003,0.6215512708333334,26.752244621527776,0.009646996527777778,1.329027777777778,0.0,k_greedy
200,satisficer,k_greedy,,5,1004,0.6349313402777779,26.21312028125,0.009996510416666667,1.2810416666666669,0.0,k_greedy
500,satisficer,k_greedy,,1,1000,0.40522438541666667,24.303801597222222,0.027613041666666668,0.2969166666666666,0.0,k_greedy
500,satisficer,k_greedy,,1,1001,0.4045613229166667,24.190245395833333,0.027547555555555554,0.30367361111111113,0.0,k_greedy
500,satisficer,k_greedy,,1,1002,0.39449651388888884,25.208339354166668,0.02736861111111111,0.2979513888888889,0.0,k_greedy
500,satisficer,k_greedy,,1,1003,0.3735540763888889,24.17873443402778,0.027338701388888886,0.3006458333333334,0.0,k_greedy
500,satisficer,k_greedy,,1,1004,0.39755988541666665,24.274006711805555,0.027404986111111113,0.30571527777777785,0.0,k_greedy
500,satisficer,k_greedy,,3,1000,0.5092443159722221,52.06557001041667,0.020218652777777776,0.84375,0.0,k_greedy
500,satisficer,k_greedy,,3,1001,0.5241064513888889,52.898437468750004,0.019969680555555556,0.8570486111111111,0.0,k_greedy
500,satisficer,k_greedy,,3,1002,0.5504925659722222,57.142139600694435,0.020620604166666667,0.8707430555555555,0.0,k_greedy
500,satisficer,k_greedy,,3,1003,0.5349349895833334,52.552225909722225,0.02049746527777778,0.8594791666666668,0.0,k_greedy
500,satisficer,k_greedy,,3,1004,0.5458352152777778,54.25935622916667,0.02062936805555556,0.8908055555555556,0.0,k_greedy
500,satisficer,k_greedy,,5,1000,0.6109539548611111,66.12922593055555,0.020320534722222224,1.3398958333333335,0.0,k_greedy
500,satisficer,k_greedy,,5,1001,0.6302458576388889,66.89351382638888,0.021525986111111114,1.3477083333333335,0.0,k_greedy
500,satisficer,k_greedy,,5,1002,0.6418630555555556,71.94293734027777,0.02218646527777778,1.2513333333333332,0.0,k_greedy
500,satisficer,k_greedy,,5,1003,0.6461390277777778,66.42775794097221,0.02130611111111111,1.3835208333333333,0.0,k_greedy
500,satisficer,k_greedy,,5,1004,0.6329030243055556,67.55442310416667,0.022222125,1.2786041666666668,0.0,k_greedy
50,optimizer,,,,1000,0.4962377152777779,6.3165338958333335,0.09512812500000001,0.0,714.1635416666667,opt_greedy
50,optimizer,,,,1001,0.5749010416666667,8.096317111111112,0.09453916666666666,0.0,890.6193055555556,opt_greedy
50,optimizer,,,,1002,0.5640939791666667,8.397852743055555,0.09866375000000001,0.0,875.6531944444444,opt_greedy
50,optimizer,,,,1003,0.5544183125,7.64096729861111,0.0919678472222222,0.0,805.6431944444444,opt_greedy
50,optimizer,,,,1004,0.5621031493055556,7.264513885416666,0.08860277777777778,0.0,846.8475694444445,opt_greedy
100,optimizer,,,,1000,0.520418548611111,13.372261138888888,0.1768932986111111,0.0,1458.0697916666666,opt_greedy
100,optimizer,,,,1001,0.5889759479166666,14.69372453472222,0.18866055555555558,0.0,1610.1596180555553,opt_greedy
100,optimizer,,,,1002,0.5793597847222222,15.717005447916664,0.19874145833333334,0.0,1693.5164930555557,opt_greedy
100,optimizer,,,,1003,0.6266826284722221,14.545974565972223,0.17547687500000003,0.0,1500.7031944444448,opt_greedy
100,optimizer,,,,1004,0.570754173611111,15.126124038194446,0.20133618055555558,0.0,1763.0222222222221,opt_greedy
200,optimizer,,,,1000,0.5887276493055555,28.315946194444443,0.3770948958333334,0.0,3111.678663194445,opt_greedy
200,optimizer,,,,1001,0.58622,28.60273993402778,0.38894972222222224,0.0,3266.8181076388887,opt_greedy
200,optimizer,,,,1002,0.6171258159722223,30.551807541666662,0.41705640625,0.0,3378.379375,opt_greedy
200,optimizer,,,,1003,0.6285102118055556,29.355650354166666,0.38306114583333334,0.0,3140.429600694444,opt_greedy
200,optimizer,,,,1004,0.6148737708333334,28.231896222222222,0.40278980902777783,0.0,3363.1784722222224,opt_greedy
500,optimizer,,,,1000,0.6026537013888889,73.01610622569446,1.1626593680555557,0.0,8008.173125,opt_greedy
500,optimizer,,,,1001,0.6118985659722223,73.23536797916667,1.1823734652777778,0.0,8207.173909722223,opt_greedy
500,optimizer,,,,1002,0.6207378055555555,77.74102907291666,1.2096560833333334,0.0,8512.4609375,opt_greedy
500,optimizer,,,,1003,0.6307814652777777,72.05228119444445,1.1487906458333335,0.0,8041.741451388889,opt_greedy
500,optimizer,,,,1004,0.6131363229166668,72.65789724305556,1.203648013888889,0.0,8403.012993055556,opt_greedy
